data_checker,data_collector,state,statute_id,statute_name,year,estimated_amount,penalty_type,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,penalty_other,Notes,is_discretionary_text,has_min,has_max,has_fixed,has_numeric_amount,amount_type
,Guiselle M. Delgadillo,arizona,az_87,ariz. rev. stat. ann. § 28-1381(i)(4),2004,$500.00 - $500.00,"DUI or physical control, extra assessment",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_87,ariz. rev. stat. ann. § 28-1381(i)(4),2005,$500.00 - $500.00,"DUI or physical control, extra assessment",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_87,ariz. rev. stat. ann. § 28-1381(i)(4),2005,$500.00 - $500.00,"DUI or physical control, extra assessment",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_87,ariz. rev. stat. ann. § 28-1381(i)(4),2006,$500.00 - $500.00,"DUI or physical control, extra assessment",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_87,ariz. rev. stat. ann. § 28-1381(i)(4),2007,$500.00 - $500.00,"DUI or physical control, extra assessment",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_87,ariz. rev. stat. ann. § 28-1381(i)(4),2008,$500.00 - $500.00,"DUI or physical control, extra assessment",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_87,ariz. rev. stat. ann. § 28-1381(i)(4),2009,$500.00 - $500.00,"DUI or physical control, extra assessment",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_87,ariz. rev. stat. ann. § 28-1381(i)(4),2011,$500.00 - $500.00,"DUI or physical control, extra assessment",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_87,ariz. rev. stat. ann. § 28-1381(i)(4),2012,$500.00 - $500.00,"DUI or physical control, extra assessment",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_87,ariz. rev. stat. ann. § 28-1381(i)(4),2016,$500.00 - $500.00,"DUI or physical control, extra assessment",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_87,ariz. rev. stat. ann. § 28-1381(i)(4),2016,$500.00 - $500.00,"DUI or physical control, extra assessment",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_87,ariz. rev. stat. ann. § 28-1381(i)(4),2018,$500.00 - $500.00,"DUI or physical control, extra assessment",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_87,ariz. rev. stat. ann. § 28-1381(i)(4),2019,$500.00 - $500.00,"DUI or physical control, extra assessment",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_87,ariz. rev. stat. ann. § 28-1381(i)(4),2023,$500.00 - $500.00,"DUI or physical control, extra assessment",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_87,ariz. rev. stat. ann. § 28-1381(i)(4),2024,$500.00 - $500.00,"DUI or physical control, extra assessment",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),1995,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),1997,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),1998,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),1999,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2000,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2000,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2001,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2003,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2004,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2005,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2005,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2006,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2007,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2008,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2009,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2011,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2012,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2016,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2016,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2018,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2019,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2023,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_88,ariz. rev. stat. ann. § 28-1381(i)(5),2024,$500.00 - $500.00,"DUI or physical control under influence, additional fee",,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),1995,$500.00 - $0,"DUI or physical control, second violation",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),1997,$500.00 - $0,"DUI or physical control, second violation",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),1998,$500.00 - $0,"DUI or physical control, second violation",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),1999,$500.00 - $0,"DUI or physical control, second violation",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2000,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2000,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2001,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2003,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2004,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2005,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2005,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2006,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2007,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2008,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2009,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2011,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2012,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2016,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2016,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2018,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2019,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2023,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_89,ariz. rev. stat. ann. § 28-1381(k)(2),2024,$500.00 - $0,"DUI or physical control, second violation",500.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),1995,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),1997,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),1998,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),1999,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2000,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2000,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2001,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2003,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2004,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2005,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2005,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2006,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2007,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2008,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2009,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2011,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2012,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2016,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2016,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2018,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2019,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2023,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_90,ariz. rev. stat. ann. § 28-1381(k)(5),2024,$1250.00 - $1250.00,"DUI or physical control, 2nd violation, extra assessment",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),1995,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),1997,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),1998,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),1999,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2000,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2000,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2001,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2003,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2004,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2005,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2005,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2006,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2007,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2008,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2009,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2011,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2012,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2016,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2016,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2018,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2019,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2023,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_91,ariz. rev. stat. ann. § 28-1381(k)(6),2024,$1250.00 - $1250.00,"DUI or physical control, 2nd offense, additional fee",,,1250.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_92,ariz. rev. stat. ann. § 28-4139(a),1997,$250.00 - $250.00,Display of suspended license,250.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,arizona,az_93,ariz. rev. stat. ann. § 28-5921(f),2001,$500.00 - $500.00,frivolous filing,,,500.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_94,ariz. rev. stat. ann. § 28-672(i),2005,$0.00 - $1000.00,Causing serious injury or death by moving violation.,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_94,ariz. rev. stat. ann. § 28-672(i),2006,$0.00 - $1000.00,Causing serious injury or death by moving violation.,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_94,ariz. rev. stat. ann. § 28-672(i),2006,$0.00 - $1000.00,Causing serious injury or death by moving violation.,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_94,ariz. rev. stat. ann. § 28-672(i),2007,$0.00 - $1000.00,Causing serious injury or death by moving violation.,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_94,ariz. rev. stat. ann. § 28-672(i),2008,$0.00 - $1000.00,Causing serious injury or death by moving violation.,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_94,ariz. rev. stat. ann. § 28-672(i),2010,$0.00 - $1000.00,Causing serious injury or death by moving violation.,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_94,ariz. rev. stat. ann. § 28-672(i),2012,$0.00 - $1000.00,Causing serious injury or death by moving violation.,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_94,ariz. rev. stat. ann. § 28-672(i),2013,$0.00 - $1000.00,Causing serious injury or death by moving violation.,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_94,ariz. rev. stat. ann. § 28-672(i),2018,$0.00 - $1000.00,Causing serious injury or death by moving violation.,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_94,ariz. rev. stat. ann. § 28-672(i),2019,$0.00 - $1000.00,Causing serious injury or death by moving violation.,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_94,ariz. rev. stat. ann. § 28-672(i),2019,$0.00 - $1000.00,Causing serious injury or death by moving violation.,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_94,ariz. rev. stat. ann. § 28-672(i),2020,$0.00 - $1000.00,Causing serious injury or death by moving violation.,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_95,ariz. rev. stat. ann. § 28-2152(a),1996,$0.00 - $100.00,County Residence Registration,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_95,ariz. rev. stat. ann. § 28-2152(a),1997,$0.00 - $100.00,County Residence Registration,,100.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,arizona,az_96,ariz. rev. stat. ann. § 28-2152(c),1996,$0.00 - $100.00,County Residence Registration,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_96,ariz. rev. stat. ann. § 28-2152(c),1997,$0.00 - $100.00,County Residence Registration,,100.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,arizona,az_97,ariz. rev. stat. ann. § 12-116.01(a),1993,"47% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_97,ariz. rev. stat. ann. § 12-116.01(a),1993,"47% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_97,ariz. rev. stat. ann. § 12-116.01(a),1993,"47% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_97,ariz. rev. stat. ann. § 12-116.01(a),1993,"47% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_97,ariz. rev. stat. ann. § 12-116.01(a),1993,"47% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_97,ariz. rev. stat. ann. § 12-116.01(a),1993,"47% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_97,ariz. rev. stat. ann. § 12-116.01(a),1993,"47% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_97,ariz. rev. stat. ann. § 12-116.01(a),1993,"47% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_97,ariz. rev. stat. ann. § 12-116.01(a),1993,"47% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_97,ariz. rev. stat. ann. § 12-116.01(a),1996,"47% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_97,ariz. rev. stat. ann. § 12-116.01(a),1997,"47% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_97,ariz. rev. stat. ann. § 12-116.01(a),1998,"47% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_97,ariz. rev. stat. ann. § 12-116.01(a),1999,"47% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_97,ariz. rev. stat. ann. § 12-116.01(a),2002,"47% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_97,ariz. rev. stat. ann. § 12-116.01(a),2007,"47% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
