data_checker,data_collector,state,statute_id,                 statute_name,estimated_amount,penalty_type,year,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,penalty_other,notes,is_discretionary_text,has_min,has_max,has_fixed,has_numeric_amount,amount_type
,Clark J. Griffin,california,ca_40,cal. pen. code § 148(a)(2),$0 - $1000,of crimes against public justice - other offenses against public justice,1957,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_40,cal. pen. code § 148(a)(2),$0 - $1000,of crimes against public justice - other offenses against public justice,1983,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_40,cal. pen. code § 148(a)(2),$0 - $1000,of crimes against public justice - other offenses against public justice,1987,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_40,cal. pen. code § 148(a)(2),$0 - $1000,of crimes against public justice - other offenses against public justice,1989,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_40,cal. pen. code § 148(a)(2),$0 - $1000,of crimes against public justice - other offenses against public justice,1990,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_40,cal. pen. code § 148(a)(2),$0 - $1000,of crimes against public justice - other offenses against public justice,1997,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_40,cal. pen. code § 148(a)(2),$0 - $1000,of crimes against public justice - other offenses against public justice,1999,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_40,cal. pen. code § 148(a)(2),$0 - $1000,of crimes against public justice - other offenses against public justice,2011,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_40,cal. pen. code § 148(a)(2),$0 - $1000,of crimes against public justice - other offenses against public justice,2015,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_41,cal. pen. code § 148.3(a),$0 - $1000,of crimes against public justice - other offenses against public justice,1967,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_41,cal. pen. code § 148.3(a),$0 - $1000,of crimes against public justice - other offenses against public justice,1976,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_41,cal. pen. code § 148.3(a),$0 - $1000,of crimes against public justice - other offenses against public justice,1983,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_41,cal. pen. code § 148.3(a),$0 - $1000,of crimes against public justice - other offenses against public justice,1984,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_41,cal. pen. code § 148.3(a),$0 - $1000,of crimes against public justice - other offenses against public justice,2002,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_41,cal. pen. code § 148.3(a),$0 - $1000,of crimes against public justice - other offenses against public justice,2006,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_41,cal. pen. code § 148.3(a),$0 - $1000,of crimes against public justice - other offenses against public justice,2011,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_41,cal. pen. code § 148.3(a),$0 - $1000,of crimes against public justice - other offenses against public justice,2014,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_42,cal. pen. code § 148.3(b),$0 - $10000,of crimes against public justice - other offenses against public justice,1967,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_42,cal. pen. code § 148.3(b),$0 - $10000,of crimes against public justice - other offenses against public justice,1976,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_42,cal. pen. code § 148.3(b),$0 - $10000,of crimes against public justice - other offenses against public justice,1983,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_42,cal. pen. code § 148.3(b),$0 - $10000,of crimes against public justice - other offenses against public justice,1984,,10000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_42,cal. pen. code § 148.3(b),$0 - $10000,of crimes against public justice - other offenses against public justice,2002,,10000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_42,cal. pen. code § 148.3(b),$0 - $10000,of crimes against public justice - other offenses against public justice,2006,,10000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_42,cal. pen. code § 148.3(b),$0 - $10000,of crimes against public justice - other offenses against public justice,2011,,10000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_42,cal. pen. code § 148.3(b),$0 - $10000,of crimes against public justice - other offenses against public justice,2014,,10000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_43,cal. pen. code § 148.4(a),$0 - $1000,of crimes against public justice - other offenses against public justice,1968,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_43,cal. pen. code § 148.4(a),$0 - $1000,of crimes against public justice - other offenses against public justice,1976,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_43,cal. pen. code § 148.4(a),$0 - $1000,of crimes against public justice - other offenses against public justice,1983,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_43,cal. pen. code § 148.4(a),$0 - $1000,of crimes against public justice - other offenses against public justice,1990,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_43,cal. pen. code § 148.4(a),$0 - $1000,of crimes against public justice - other offenses against public justice,2011,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_44,cal. pen. code § 148.4(b),$0 - $10000,of crimes against public justice - other offenses against public justice,1968,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_44,cal. pen. code § 148.4(b),$0 - $10000,of crimes against public justice - other offenses against public justice,1976,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_44,cal. pen. code § 148.4(b),$0 - $10000,of crimes against public justice - other offenses against public justice,1983,,10000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_44,cal. pen. code § 148.4(b),$0 - $10000,of crimes against public justice - other offenses against public justice,1990,,10000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_44,cal. pen. code § 148.4(b),$0 - $10000,of crimes against public justice - other offenses against public justice,2011,,10000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_45,cal. pen. code § 148.10(a),$0 - $1000,of crimes against public justice - other offenses against public justice,1990,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_45,cal. pen. code § 148.10(a),$0 - $1000,of crimes against public justice - other offenses against public justice,1998,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_45,cal. pen. code § 148.10(a),$0 - $1000,of crimes against public justice - other offenses against public justice,1999,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_45,cal. pen. code § 148.10(a),$0 - $1000,of crimes against public justice - other offenses against public justice,2011,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_46,cal. pen. code § 148.10(a),$0 - $10000,of crimes against public justice - other offenses against public justice,1990,1000.0,10000.0,,,,False,True,True,False,True,range
,Clark J. Griffin,california,ca_46,cal. pen. code § 148.10(a),$0 - $10000,of crimes against public justice - other offenses against public justice,1998,1000.0,10000.0,,,,False,True,True,False,True,range
,Clark J. Griffin,california,ca_46,cal. pen. code § 148.10(a),$0 - $10000,of crimes against public justice - other offenses against public justice,1990,1000.0,10000.0,,,,False,True,True,False,True,range
,Clark J. Griffin,california,ca_46,cal. pen. code § 148.10(a),$0 - $10000,of crimes against public justice - other offenses against public justice,2011,1000.0,10000.0,,,,False,True,True,False,True,range
,Clark J. Griffin,california,ca_47,cal. pen. code § 149,$0 - $10000,of crimes against public justice - other offenses against public justice,1872,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_47,cal. pen. code § 149,$0 - $10000,of crimes against public justice - other offenses against public justice,1957,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_47,cal. pen. code § 149,$0 - $10000,of crimes against public justice - other offenses against public justice,1976,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_47,cal. pen. code § 149,$0 - $10000,of crimes against public justice - other offenses against public justice,1983,,10000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_47,cal. pen. code § 149,$0 - $10000,of crimes against public justice - other offenses against public justice,2011,,10000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_48,cal. pen. code § 150,$50 - $1000,of crimes against public justice - other offenses against public justice,1872,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_48,cal. pen. code § 150,$50 - $1000,of crimes against public justice - other offenses against public justice,1951,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_48,cal. pen. code § 150,$50 - $1000,of crimes against public justice - other offenses against public justice,1976,50.0,1000.0,,,,False,True,True,False,True,range
,Clark J. Griffin,california,ca_48,cal. pen. code § 150,$50 - $1000,of crimes against public justice - other offenses against public justice,1990,50.0,1000.0,,,,False,True,True,False,True,range
,Clark J. Griffin,california,ca_48,cal. pen. code § 150,$50 - $1000,of crimes against public justice - other offenses against public justice,1991,50.0,1000.0,,,,False,True,True,False,True,range
,Clark J. Griffin,california,ca_48,cal. pen. code § 150,$50 - $1000,of crimes against public justice - other offenses against public justice,1998,50.0,1000.0,,,,False,True,True,False,True,range
,Clark J. Griffin,california,ca_48,cal. pen. code § 150,$50 - $1000,of crimes against public justice - other offenses against public justice,2019,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_49,cal. pen. code § 152,$1000 - $10000,of crimes against public justice - other offenses against public justice,1999,1000.0,10000.0,,,,False,True,True,False,True,range
,Clark J. Griffin,california,ca_50,cal. pen. code § 152.3,$0 - $1500,of crimes against public justice - other offenses against public justice,2000,,1500.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_50,cal. pen. code § 152.3,$0 - $1500,of crimes against public justice - other offenses against public justice,2016,,1500.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_128,cal. pen. code § 261.5(e)(1)(b),$0 - $5000,"of crimes against the person involving sexual assault, and crimes against public decency and good morals - rape, abduction, carnal abuse of children, and seduction",1970,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_128,cal. pen. code § 261.5(e)(1)(b),$0 - $5000,"of crimes against the person involving sexual assault, and crimes against public decency and good morals - rape, abduction, carnal abuse of children, and seduction",1993,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_128,cal. pen. code § 261.5(e)(1)(b),$0 - $5000,"of crimes against the person involving sexual assault, and crimes against public decency and good morals - rape, abduction, carnal abuse of children, and seduction",1996,,5000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_128,cal. pen. code § 261.5(e)(1)(b),$0 - $5000,"of crimes against the person involving sexual assault, and crimes against public decency and good morals - rape, abduction, carnal abuse of children, and seduction",1998,,5000.0,,,,False,False,True,False,True,range
