la,statute_id,statute_name,estimated_amount,penalty_type,year,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,penalty_other,notes,is_discretionary_text,has_min,has_max,has_fixed,has_numeric_amount,amount_type
Clark J. Griffin,ms_1034,miss. code ann. § 81-1-85,$1000 - $2500,department of banking and consumer finance: witness attendance may be compelled; penalty for false statements.,1997.0,1000.0,1000.0,,,,False,True,True,False,True,range
Clark J. Griffin,ms_1034,miss. code ann. § 81-1-85,$1000 - $2500,department of banking and consumer finance: witness attendance may be compelled; penalty for false statements.,2001.0,1000.0,1000.0,,,,False,True,True,False,True,range
Clark J. Griffin,ms_1037,miss. code ann. § 81-5-103,$0 - $500,general provisions relating to banks and banking; general penalty,1942.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1038,miss. code ann. § 81-12-41 (2),$0 - $5000,savings associations law; name of association; enjoining violations; penalty,1990.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1038,miss. code ann. § 81-12-41 (2),$0 - $5000,savings associations law; name of association; enjoining violations; penalty,1993.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1038,miss. code ann. § 81-12-41 (2),$0 - $5000,savings associations law; name of association; enjoining violations; penalty,1994.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1038,miss. code ann. § 81-12-41 (2),$0 - $5000,savings associations law; name of association; enjoining violations; penalty,1996.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1038,miss. code ann. § 81-12-41 (2),$0 - $5000,savings associations law; name of association; enjoining violations; penalty,1997.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1038,miss. code ann. § 81-12-41 (2),$0 - $5000,savings associations law; name of association; enjoining violations; penalty,2001.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1039,miss. code ann. § 81-12-87 (i),$0 - $5000,savings associations law requires directors and officers to disclose personal interests and adhere to conduct restrictions; penalties apply for violations.,1990.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1039,miss. code ann. § 81-12-87 (i),$0 - $5000,savings associations law requires directors and officers to disclose personal interests and adhere to conduct restrictions; penalties apply for violations.,1993.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1039,miss. code ann. § 81-12-87 (i),$0 - $5000,savings associations law requires directors and officers to disclose personal interests and adhere to conduct restrictions; penalties apply for violations.,1994.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1039,miss. code ann. § 81-12-87 (i),$0 - $5000,savings associations law requires directors and officers to disclose personal interests and adhere to conduct restrictions; penalties apply for violations.,1996.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1039,miss. code ann. § 81-12-87 (i),$0 - $5000,savings associations law requires directors and officers to disclose personal interests and adhere to conduct restrictions; penalties apply for violations.,1997.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1039,miss. code ann. § 81-12-87 (i),$0 - $5000,savings associations law requires directors and officers to disclose personal interests and adhere to conduct restrictions; penalties apply for violations.,2001.0,,,,,Clarified loans,False,False,False,False,False,none
Clark J. Griffin,ms_1040,miss. code ann. § 81-12-199,$0 - $1000,making false or malicious statements intended to harm a savings association's reputation or business is subject to a penalty.,1990.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1040,miss. code ann. § 81-12-199,$0 - $1000,making false or malicious statements intended to harm a savings association's reputation or business is subject to a penalty.,1993.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1040,miss. code ann. § 81-12-199,$0 - $1000,making false or malicious statements intended to harm a savings association's reputation or business is subject to a penalty.,1994.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1040,miss. code ann. § 81-12-199,$0 - $1000,making false or malicious statements intended to harm a savings association's reputation or business is subject to a penalty.,1997.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1040,miss. code ann. § 81-12-199,$0 - $1000,making false or malicious statements intended to harm a savings association's reputation or business is subject to a penalty.,2001.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1041,miss. code ann. § 81-12-207,$0 - $5000,soliciting deposits by a savings association or its representatives without following the chapter's provisions results in a penalty.,1990.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1041,miss. code ann. § 81-12-207,$0 - $5000,soliciting deposits by a savings association or its representatives without following the chapter's provisions results in a penalty.,1993.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1041,miss. code ann. § 81-12-207,$0 - $5000,soliciting deposits by a savings association or its representatives without following the chapter's provisions results in a penalty.,1994.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1041,miss. code ann. § 81-12-207,$0 - $5000,soliciting deposits by a savings association or its representatives without following the chapter's provisions results in a penalty.,1997.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1041,miss. code ann. § 81-12-207,$0 - $5000,soliciting deposits by a savings association or its representatives without following the chapter's provisions results in a penalty.,2001.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1042,miss. code ann. § 81-19-5,$0 - $1000,consumer loan broker act; license requirement; penalty for violation,1992.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1043,miss. code ann. § 83-39-31 (1),$20 - $0,fee on appearance bonds and recognizances; bail bonds,1990.0,,,,"$20, or 2% value of proptery bond whichever is greater",,False,False,False,False,False,none
Clark J. Griffin,ms_1043,miss. code ann. § 83-39-31 (1),$20 - $0,fee on appearance bonds and recognizances; bail bonds,1994.0,,,,"$20, or 2% value of proptery bond whichever is greater",,False,False,False,False,False,none
Clark J. Griffin,ms_1043,miss. code ann. § 83-39-31 (1),$20 - $0,fee on appearance bonds and recognizances; bail bonds,1995.0,,,,"$20, or 2% value of proptery bond whichever is greater",,False,False,False,False,False,none
Clark J. Griffin,ms_1043,miss. code ann. § 83-39-31 (1),$20 - $0,fee on appearance bonds and recognizances; bail bonds,1999.0,,,,"$20, or 2% value of proptery bond whichever is greater",,False,False,False,False,False,none
Clark J. Griffin,ms_1043,miss. code ann. § 83-39-31 (1),$20 - $0,fee on appearance bonds and recognizances; bail bonds,2009.0,,,,"$20, or 2% value of proptery bond whichever is greater",,False,False,False,False,False,none
Clark J. Griffin,ms_1043,miss. code ann. § 83-39-31 (1),$20 - $0,fee on appearance bonds and recognizances; bail bonds,2011.0,,,,"$20, or 2% value of proptery bond whichever is greater",,False,False,False,False,False,none
Clark J. Griffin,ms_1044,miss. code ann. § 83-39-31 (2),$20,"a fee is charged on appearance bonds, and a driver's license may replace a bail bond.",1990.0,,,20.0,,,False,False,False,True,True,fixed
Clark J. Griffin,ms_1044,miss. code ann. § 83-39-31 (2),$20,"a fee is charged on appearance bonds, and a driver's license may replace a bail bond.",1994.0,,,20.0,,,False,False,False,True,True,fixed
Clark J. Griffin,ms_1044,miss. code ann. § 83-39-31 (2),$20,"a fee is charged on appearance bonds, and a driver's license may replace a bail bond.",1995.0,,,20.0,,,False,False,False,True,True,fixed
Clark J. Griffin,ms_1044,miss. code ann. § 83-39-31 (2),$20,"a fee is charged on appearance bonds, and a driver's license may replace a bail bond.",1999.0,,,20.0,,,False,False,False,True,True,fixed
Clark J. Griffin,ms_1044,miss. code ann. § 83-39-31 (2),$20,"a fee is charged on appearance bonds, and a driver's license may replace a bail bond.",2009.0,,,20.0,,,False,False,False,True,True,fixed
Clark J. Griffin,ms_1044,miss. code ann. § 83-39-31 (2),$20,"a fee is charged on appearance bonds, and a driver's license may replace a bail bond.",2011.0,,,20.0,,,False,False,False,True,True,fixed
Clark J. Griffin,ms_1045,miss. code ann. § 83-39-31 (3),"fee: $20 or 2% of the bond's face value, whichever is greater.","fee on appearance bonds, recognizances, and bail bonds, including for appeals.",1990.0,,,20.0,,,False,False,False,True,True,fixed
Clark J. Griffin,ms_1045,miss. code ann. § 83-39-31 (3),"fee: $20 or 2% of the bond's face value, whichever is greater.","fee on appearance bonds, recognizances, and bail bonds, including for appeals.",1994.0,,,20.0,,,False,False,False,True,True,fixed
Clark J. Griffin,ms_1045,miss. code ann. § 83-39-31 (3),"fee: $20 or 2% of the bond's face value, whichever is greater.","fee on appearance bonds, recognizances, and bail bonds, including for appeals.",1995.0,,,,"$20 or 2% bond value, whicever is greater",,False,False,False,False,False,none
Clark J. Griffin,ms_1045,miss. code ann. § 83-39-31 (3),"fee: $20 or 2% of the bond's face value, whichever is greater.","fee on appearance bonds, recognizances, and bail bonds, including for appeals.",1999.0,,,,"$20 or 2% bond value, whicever is greater",,False,False,False,False,False,none
Clark J. Griffin,ms_1045,miss. code ann. § 83-39-31 (3),"fee: $20 or 2% of the bond's face value, whichever is greater.","fee on appearance bonds, recognizances, and bail bonds, including for appeals.",2009.0,,,,"$20 or 2% bond value, whicever is greater",,False,False,False,False,False,none
Clark J. Griffin,ms_1045,miss. code ann. § 83-39-31 (3),"fee: $20 or 2% of the bond's face value, whichever is greater.","fee on appearance bonds, recognizances, and bail bonds, including for appeals.",2011.0,,,,"$20 or 2% bond value, whicever is greater",,False,False,False,False,False,none
Clark J. Griffin,ms_1046,miss. code ann. § 83-39-31 (3),$20,fee on appearance bonds and recognizances; appeal; recognizance,1990.0,,,20.0,,,False,False,False,True,True,fixed
Clark J. Griffin,ms_1046,miss. code ann. § 83-39-31 (3),$20,fee on appearance bonds and recognizances; appeal; recognizance,1994.0,,,20.0,,,False,False,False,True,True,fixed
Clark J. Griffin,ms_1046,miss. code ann. § 83-39-31 (3),$20,fee on appearance bonds and recognizances; appeal; recognizance,1995.0,,,20.0,,,False,False,False,True,True,fixed
Clark J. Griffin,ms_1046,miss. code ann. § 83-39-31 (3),$20,fee on appearance bonds and recognizances; appeal; recognizance,1999.0,,,20.0,,,False,False,False,True,True,fixed
Clark J. Griffin,ms_1046,miss. code ann. § 83-39-31 (3),$20,fee on appearance bonds and recognizances; appeal; recognizance,2009.0,,,20.0,,,False,False,False,True,True,fixed
Clark J. Griffin,ms_1046,miss. code ann. § 83-39-31 (3),$20,fee on appearance bonds and recognizances; appeal; recognizance,2011.0,,,20.0,,,False,False,False,True,True,fixed
Clark J. Griffin,ms_1047,miss. code ann. § 83-39-31 (7),$10,fee on appearance bonds and recognizances; additional assessment on bail bonds for victims of domestic violence fund.,1990.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1047,miss. code ann. § 83-39-31 (7),$10,fee on appearance bonds and recognizances; additional assessment on bail bonds for victims of domestic violence fund.,1994.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1047,miss. code ann. § 83-39-31 (7),$10,fee on appearance bonds and recognizances; additional assessment on bail bonds for victims of domestic violence fund.,1995.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1047,miss. code ann. § 83-39-31 (7),$10,fee on appearance bonds and recognizances; additional assessment on bail bonds for victims of domestic violence fund.,1999.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1047,miss. code ann. § 83-39-31 (7),$10,fee on appearance bonds and recognizances; additional assessment on bail bonds for victims of domestic violence fund.,2009.0,,,10.0,,,False,False,False,True,True,fixed
Clark J. Griffin,ms_1047,miss. code ann. § 83-39-31 (7),$10,fee on appearance bonds and recognizances; additional assessment on bail bonds for victims of domestic violence fund.,2011.0,,,10.0,,,False,False,False,True,True,fixed
Clark J. Griffin,ms_1048,miss. code ann. § 87-1-33,$50 - $500,penalty for dealing in futures,1892.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1048,miss. code ann. § 87-1-33,$50 - $500,penalty for dealing in futures,1906.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1048,miss. code ann. § 87-1-33,$50 - $500,penalty for dealing in futures,1917.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1048,miss. code ann. § 87-1-33,$50 - $500,penalty for dealing in futures,1930.0,50.0,50.0,,,,False,True,True,False,True,range
Clark J. Griffin,ms_1048,miss. code ann. § 87-1-33,$50 - $500,penalty for dealing in futures,1942.0,50.0,50.0,,,,False,True,True,False,True,range
Clark J. Griffin,ms_1049,miss. code ann. § 87-1-23,$0 - $1000,gambling and future contracts; penalties,1930.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1050,miss. code ann. § 93-1-25 (2),$0 - $25,solicitation of marriage ceremony unlawful; penalty; first offense,1942.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1050,miss. code ann. § 93-1-25 (2),$0 - $25,solicitation of marriage ceremony unlawful; penalty; first offense,1956.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1051,miss. code ann. § 93-1-25 (2),$0 - $100,solicitation of marriage ceremony unlawful; penalty; subsequent offense,1942.0,,,,,for second and subsequent offences,False,False,False,False,False,none
Clark J. Griffin,ms_1051,miss. code ann. § 93-1-25 (2),$0 - $100,solicitation of marriage ceremony unlawful; penalty; subsequent offense,1956.0,,,,,,False,False,False,False,False,none
Clark J. Griffin,ms_1053,miss. code ann. § 9-13-21,10,court reporter&#039;s tax fee,1930.0,,,10.0,,,False,False,False,True,True,fixed
Clark J. Griffin,ms_1053,miss. code ann. § 9-17-5 (2)(c),$0 - $2,court administration special fund,1978.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_1,miss. code ann. § 63-21-16 (10),$25,penalties for noncompliance with statute or regulations by institutions,1996.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_1,miss. code ann. § 63-21-16 (10),$25,penalties for noncompliance with statute or regulations by institutions,1997.0,,,25.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_1,miss. code ann. § 63-21-16 (10),$25,penalties for noncompliance with statute or regulations by institutions,1999.0,,,25.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_1,miss. code ann. § 63-21-16 (10),$25,penalties for noncompliance with statute or regulations by institutions,1999.0,,,25.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_1,miss. code ann. § 63-21-16 (10),$25,penalties for noncompliance with statute or regulations by institutions,2018.0,,,25.0,,,False,False,False,True,True,fixed
